"","CASENUM","fire_indicator"
"17619","201600375282","0"
"17620","201600375288","0"
"17621","201600375311","0"
"17622","201600375312","0"
"17623","201600375404","0"
"17624","201600375408","0"
"17625","201600375410","0"
"17626","201600375413","0"
"17627","201600375414","0"
"17628","201600375417","0"
"17629","201600375426","0"
"17630","201600375452","0"
"17631","201600375823","0"
"17632","201600375937","0"
"17633","201600376053","0"
"17634","201600376060","0"
"17635","201600376117","0"
"17636","201600376118","0"
"17637","201600376128","0"
"17638","201600376167","0"
"17639","201600376169","0"
"17640","201600376170","0"
"17641","201600376199","0"
"17642","201600376202","0"
"17643","201600376209","0"
"17644","201600376221","0"
"17645","201600376224","0"
"17646","201600376242","0"
"17647","201600376261","0"
"17648","201600376264","0"
"17649","201600376269","0"
"17650","201600376294","0"
"17651","201600376348","0"
"17652","201600376364","0"
"17653","201600376390","0"
"17654","201600376402","0"
"17655","201600376469","0"
"17656","201600376473","0"
"17657","201600376474","0"
"17658","201600376483","0"
"17659","201600376548","0"
"17660","201600376558","0"
"17661","201600376559","0"
"17662","201600376569","0"
"17663","201600376572","0"
"17664","201600376574","0"
"17665","201600376591","0"
"17666","201600376593","0"
"17667","201600376628","0"
"17668","201600376629","0"
"17669","201600376672","0"
"17670","201600376674","0"
"17671","201600376676","0"
"17672","201600376721","0"
"17673","201600376723","0"
"17674","201600376728","0"
"17675","201600376731","0"
"17676","201600376739","0"
"17677","201600376746","0"
"17678","201600376752","0"
"17679","201600376755","0"
"17680","201600376756","0"
"17681","201600376760","0"
"17682","201600376763","0"
"17683","201600376766","0"
"17684","201600376770","0"
"17685","201600376774","0"
"17686","201600376782","0"
"17687","201600376784","0"
"17688","201600376788","0"
"17689","201600376789","0"
"17690","201600376791","0"
"17691","201600376793","0"
"17692","201600376796","0"
"17693","201600376801","0"
"17694","201600376962","0"
"17695","201600376968","0"
"17696","201600376971","0"
"17697","201600376989","0"
"17698","201600376992","0"
"17699","201600376995","0"
"17700","201600377006","0"
"17701","201600377007","0"
"17702","201600377028","0"
"17703","201600377032","0"
"17704","201600377034","0"
"17705","201600377040","0"
"17706","201600377043","0"
"17707","201600377054","0"
"17708","201600377055","0"
"17709","201600377057","0"
"17710","201600377058","0"
"17711","201600377071","0"
"17712","201600377072","0"
"17713","201600377075","0"
"17714","201600377091","0"
"17715","201600377107","0"
"17716","201600377112","0"
"17717","201600377117","0"
"17718","201600377185","0"
"17719","201600377192","0"
"17720","201600377194","0"
"17721","201600377197","0"
"17722","201600377202","0"
"17723","201600377209","0"
"17724","201600377218","0"
"17725","201600377227","0"
"17726","201600377233","0"
"17727","201600377236","0"
"17728","201600377238","0"
"17729","201600377240","0"
"17730","201600377245","0"
"17731","201600377258","0"
"17732","201600377264","0"
"17733","201600377277","0"
"17734","201600377281","0"
"17735","201600377285","0"
"17736","201600377292","0"
"17737","201600377384","0"
"17738","201600377431","0"
"17739","201600377444","0"
"17740","201600377446","0"
"17741","201600377447","0"
"17742","201600377448","0"
"17743","201600377452","0"
"17744","201600377453","0"
"17745","201600377454","0"
"17746","201600377487","0"
"17747","201600377508","0"
"17748","201600377527","0"
"17749","201600377542","0"
"17750","201600377614","0"
"17751","201600377639","0"
"17752","201600377672","0"
"17753","201600377673","0"
"17754","201600377679","0"
"17755","201600377703","0"
"17756","201600377712","0"
"17757","201600377730","0"
"17758","201600377742","0"
"17759","201600377839","0"
"17760","201600377848","0"
"17761","201600377921","0"
"17762","201600377963","0"
"17763","201600377974","0"
"17764","201600377976","0"
"17765","201600377986","0"
"17766","201600377987","0"
"17767","201600378018","0"
"17768","201600378025","0"
"17769","201600378032","0"
"17770","201600378043","0"
"17771","201600378067","0"
"17772","201600378086","0"
"17773","201600378089","0"
"17774","201600378090","0"
"17775","201600378094","0"
"17776","201600378130","0"
"17777","201600378133","0"
"17778","201600378135","0"
"17779","201600378136","0"
"17780","201600378139","0"
"17781","201600378154","0"
"17782","201600378156","0"
"17783","201600378162","0"
"17784","201600378165","0"
"17785","201600378173","0"
"17786","201600378177","0"
"17787","201600378188","0"
"17788","201600378199","0"
"17789","201600378208","0"
"17790","201600378216","0"
"17791","201600378228","0"
"17792","201600378239","0"
"17793","201600378244","0"
"17794","201600378248","0"
"17795","201600378253","0"
"17796","201600378254","0"
"17797","201600378268","0"
"17798","201600378273","0"
"17799","201600378277","0"
"17800","201600378285","0"
"17801","201600378293","0"
"17802","201600378294","0"
"17803","201600378295","0"
"17804","201600378303","0"
"17805","201600378309","0"
"17806","201600378311","0"
"17807","201600378321","0"
"17808","201600378323","0"
"17809","201600378325","0"
"17810","201600378331","0"
"17811","201600378343","0"
"17812","201600378360","0"
"17813","201600378381","0"
"17814","201600378384","0"
"17815","201600378402","0"
"17816","201600378403","0"
"17817","201600378424","0"
"17818","201600378426","0"
"17819","201600378427","0"
"17820","201600378428","0"
"17821","201600378438","0"
"17822","201600378445","0"
"17823","201600378454","0"
"17824","201600378455","0"
"17825","201600378458","0"
"17826","201600378460","0"
"17827","201600378463","0"
"17828","201600378465","0"
"17829","201600378477","0"
"17830","201600378479","0"
"17831","201600378483","0"
"17832","201600378488","0"
"17833","201600378494","0"
"17834","201600378495","0"
"17835","201600378499","0"
"17836","201600378504","0"
"17837","201600378516","0"
"17838","201600378517","0"
"17839","201600378520","0"
"17840","201600378525","0"
"17841","201600378526","0"
"17842","201600378536","0"
"17843","201600378537","0"
"17844","201600378548","0"
"17845","201600378554","0"
"17846","201600378570","0"
"17847","201600378574","0"
"17848","201600378575","0"
"17849","201600378579","0"
"17850","201600378590","0"
"17851","201600378600","0"
"17852","201600378619","0"
"17853","201600378633","0"
"17854","201600378675","0"
"17855","201600378679","0"
"17856","201600378686","0"
"17857","201600378691","0"
"17858","201600378693","0"
"17859","201600378735","0"
"17860","201600378746","0"
"17861","201600378763","0"
"17862","201600378764","0"
"17863","201600378765","0"
"17864","201600378766","0"
"17865","201600378767","0"
"17866","201600378768","0"
"17867","201600378769","0"
"17868","201600378770","0"
"17869","201600378785","0"
"17870","201600378793","0"
"17871","201600378798","0"
"17872","201600378801","0"
"17873","201600378812","0"
"17874","201600378815","0"
"17875","201600378895","0"
"17876","201600378926","0"
"17877","201600378928","0"
"17878","201600379077","0"
"17879","201600379087","0"
"17880","201600379134","0"
"17881","201600379141","0"
"17882","201600379148","0"
"17883","201600379164","0"
"17884","201600379173","0"
"17885","201600379182","0"
"17886","201600379186","0"
"17887","201600379192","0"
"17888","201600379199","0"
"17889","201600379205","0"
"17890","201600379212","0"
"17891","201600379251","0"
"17892","201600379269","0"
"17893","201600379300","0"
"17894","201600379316","0"
"17895","201600379361","0"
"17896","201600379369","0"
"17897","201600379382","0"
"17898","201600379385","0"
"17899","201600379417","0"
"17900","201600379421","0"
"17901","201600379428","0"
"17902","201600379434","0"
"17903","201600379460","0"
"17904","201600379474","0"
"17905","201600379489","0"
"17906","201600379492","0"
"17907","201600379493","0"
"17908","201600379540","0"
"17909","201600379541","0"
"17910","201600379607","0"
"17911","201600379628","0"
"17912","201600379639","0"
"17913","201600379726","0"
"17914","201600379764","0"
"17915","201600379776","0"
"17916","201600379840","0"
"17917","201600379869","0"
"17918","201600379988","0"
"17919","201600380034","0"
"17920","201600380046","0"
"17921","201600380059","0"
"17922","201600380084","0"
"17923","201600380091","0"
"17924","201600380135","0"
"17925","201600380173","0"
"17926","201600380179","0"
"17927","201600380182","0"
"17928","201600380193","0"
"17929","201600380220","0"
"17930","201600380242","0"
"17931","201600380272","0"
"17932","201600380286","0"
"17933","201600380295","0"
"17934","201600380298","0"
"17935","201600380299","0"
"17936","201600380308","0"
"17937","201600380311","0"
"17938","201600380315","0"
"17939","201600380334","0"
"17940","201600380335","0"
"17941","201600380348","0"
"17942","201600380358","0"
"17943","201600380363","0"
"17944","201600380371","0"
"17945","201600380372","0"
"17946","201600380385","0"
"17947","201600380396","0"
"17948","201600380408","0"
"17949","201600380412","0"
"17950","201600380415","0"
"17951","201600380419","0"
"17952","201600380429","0"
"17953","201600380434","0"
"17954","201600380436","0"
"17955","201600380440","0"
"17956","201600380441","0"
"17957","201600380444","0"
"17958","201600380453","0"
"17959","201600380455","0"
"17960","201600380471","0"
"17961","201600380481","1"
"17962","201600380496","0"
"17963","201600380507","0"
"17964","201600380533","0"
"17965","201600380538","0"
"17966","201600380542","0"
"17967","201600380562","0"
"17968","201600380566","0"
"17969","201600380574","0"
"17970","201600380581","0"
"17971","201600380585","1"
"17972","201600380604","0"
"17973","201600380606","0"
"17974","201600380630","0"
"17975","201600380669","0"
"17976","201600380676","0"
"17977","201600380678","0"
"17978","201600380695","0"
"17979","201600380699","0"
"17980","201600380702","0"
"17981","201600380707","0"
"17982","201600380712","0"
"17983","201600380717","0"
"17984","201600380719","0"
"17985","201600380721","0"
"17986","201600380739","0"
"17987","201600380748","0"
"17988","201600380750","0"
"17989","201600380751","0"
"17990","201600380814","0"
"17991","201600380816","0"
"17992","201600380817","0"
"17993","201600380821","0"
"17994","201600380825","0"
"17995","201600380868","0"
"17996","201600380869","0"
"17997","201600380962","0"
"17998","201600380967","0"
"17999","201600380969","0"
"18000","201600380981","0"
"18001","201600380989","0"
"18002","201600380997","0"
"18003","201600380999","0"
"18004","201600381017","0"
"18005","201600381025","0"
"18006","201600381033","0"
"18007","201600381036","0"
"18008","201600381038","0"
"18009","201600381055","0"
"18010","201600381074","0"
"18011","201600381075","0"
"18012","201600381080","0"
"18013","201600381088","0"
"18014","201600381104","0"
"18015","201600381105","0"
"18016","201600381118","0"
"18017","201600381160","0"
"18018","201600381173","0"
"18019","201600381174","0"
"18020","201600381187","0"
"18021","201600381193","0"
"18022","201600381215","0"
"18023","201600381238","0"
"18024","201600381259","0"
"18025","201600381268","0"
"18026","201600381285","0"
"18027","201600381294","0"
"18028","201600381368","0"
"18029","201600381384","0"
"18030","201600381392","0"
"18031","201600381395","0"
"18032","201600381408","0"
"18033","201600381415","0"
"18034","201600381420","0"
"18035","201600381426","0"
"18036","201600381442","0"
"18037","201600381451","0"
"18038","201600381458","0"
"18039","201600381461","0"
"18040","201600381462","0"
"18041","201600381470","0"
"18042","201600381484","0"
"18043","201600381493","0"
"18044","201600381495","0"
"18045","201600381518","0"
"18046","201600381524","0"
"18047","201600381525","0"
"18048","201600381534","0"
"18049","201600381546","0"
"18050","201600381548","0"
"18051","201600381566","0"
"18052","201600381579","0"
"18053","201600381586","0"
"18054","201600381594","0"
"18055","201600381599","0"
"18056","201600381615","0"
"18057","201600381631","0"
"18058","201600381707","0"
"18059","201600381709","0"
"18060","201600381766","0"
"18061","201600381799","0"
"18062","201600381861","0"
"18063","201600381867","0"
"18064","201600381868","0"
"18065","201600381870","0"
"18066","201600381875","0"
"18067","201600381896","0"
"18068","201600381907","0"
"18069","201600381910","0"
"18070","201600381928","0"
"18071","201600381943","0"
"18072","201600381946","0"
"18073","201600381949","0"
"18074","201600381954","0"
"18075","201600381959","0"
"18076","201600381974","0"
"18077","201600381980","0"
"18078","201600381985","0"
"18079","201600381995","0"
"18080","201600382012","0"
"18081","201600382017","0"
"18082","201600382025","0"
"18083","201600382030","0"
"18084","201600382044","0"
"18085","201600382090","0"
"18086","201600382095","0"
"18087","201600382105","0"
"18088","201600382142","0"
"18089","201600382145","0"
"18090","201600382165","0"
"18091","201600382178","0"
"18092","201600382190","0"
"18093","201600382195","0"
"18094","201600382211","0"
"18095","201600382212","0"
"18096","201600382246","0"
"18097","201600382329","0"
"18098","201600382330","0"
"18099","201600382361","0"
"18100","201600382372","0"
"18101","201600382379","0"
"18102","201600382382","0"
"18103","201600382384","0"
"18104","201600382390","0"
"18105","201600382394","0"
"18106","201600382414","0"
"18107","201600382415","0"
"18108","201600382420","0"
"18109","201600382433","0"
"18110","201600382435","0"
"18111","201600382442","0"
"18112","201600382459","0"
"18113","201600382462","0"
"18114","201600382469","0"
"18115","201600382472","0"
"18116","201600382473","0"
"18117","201600382475","0"
"18118","201600382486","0"
"18119","201600382501","0"
"18120","201600382504","0"
"18121","201600382509","0"
"18122","201600382520","0"
"18123","201600382524","0"
"18124","201600382534","0"
"18125","201600382537","0"
"18126","201600382543","0"
"18127","201600382564","0"
"18128","201600382572","0"
"18129","201600382584","0"
"18130","201600382596","0"
"18131","201600382600","0"
"18132","201600382617","0"
"18133","201600382653","0"
"18134","201600382658","0"
"18135","201600382686","0"
"18136","201600382700","0"
"18137","201600382734","0"
"18138","201600382748","0"
"18139","201600382762","0"
"18140","201600382770","0"
"18141","201600382781","0"
"18142","201600382791","0"
"18143","201600382808","0"
"18144","201600382835","0"
"18145","201600382860","0"
"18146","201600382861","0"
"18147","201600382870","0"
"18148","201600382871","0"
"18149","201600382911","0"
"18150","201600382927","0"
"18151","201600382932","0"
"18152","201600382943","0"
"18153","201600382960","0"
"18154","201600382963","0"
"18155","201600382965","0"
"18156","201600382967","0"
"18157","201600382973","0"
"18158","201600382983","0"
"18159","201600382984","0"
"18160","201600382993","0"
"18161","201600382997","0"
"18162","201600383008","0"
"18163","201600383026","1"
"18164","201600383029","0"
"18165","201600383038","0"
"18166","201600383039","0"
"18167","201600383062","0"
"18168","201600383079","0"
"18169","201600383080","0"
"18170","201600383083","0"
"18171","201600383084","0"
"18172","201600383094","0"
"18173","201600383097","0"
"18174","201600383110","0"
"18175","201600383133","0"
"18176","201600383146","0"
"18177","201600383215","0"
"18178","201600383222","0"
"18179","201600383235","0"
"18180","201600383269","0"
"18181","201600383273","0"
"18182","201600383341","0"
"18183","201600383348","0"
"18184","201600383357","0"
"18185","201600383366","0"
"18186","201600383389","0"
"18187","201600383391","0"
"18188","201600383408","0"
"18189","201600383422","0"
"18190","201600383440","0"
"18191","201600383442","0"
"18192","201600383453","0"
"18193","201600383461","0"
"18194","201600383462","0"
"18195","201600383464","1"
"18196","201600383470","0"
"18197","201600383487","0"
"18198","201600383492","0"
"18199","201600383508","0"
"18200","201600383511","0"
"18201","201600383531","0"
"18202","201600383535","0"
"18203","201600383539","0"
"18204","201600383548","0"
"18205","201600383556","0"
"18206","201600383558","0"
"18207","201600383562","0"
"18208","201600383569","0"
"18209","201600383583","0"
"18210","201600383606","0"
"18211","201600383618","0"
"18212","201600383620","0"
"18213","201600383671","0"
"18214","201600383675","0"
"18215","201600383680","0"
"18216","201600383755","0"
"18217","201600383826","0"
"18218","201600383830","0"
"18219","201600383838","0"
"18220","201600383854","0"
"18221","201600383867","0"
"18222","201600383879","0"
"18223","201600383889","0"
"18224","201600383891","0"
"18225","201600383899","0"
"18226","201600383907","0"
"18227","201600383910","0"
"18228","201600383916","0"
"18229","201600383920","0"
"18230","201600383924","0"
"18231","201600383934","0"
"18232","201600383937","0"
"18233","201600383940","0"
"18234","201600383944","0"
"18235","201600383947","0"
"18236","201600383950","0"
"18237","201600383955","0"
"18238","201600383964","0"
"18239","201600383977","0"
"18240","201600383992","0"
"18241","201600383996","0"
"18242","201600383999","0"
"18243","201600384007","0"
"18244","201600384028","0"
"18245","201600384056","0"
"18246","201600384065","0"
"18247","201600384087","0"
"18248","201600384103","0"
"18249","201600384139","0"
"18250","201600384142","1"
"18251","201600384150","0"
"18252","201600384162","0"
"18253","201600384175","0"
"18254","201600384196","0"
"18255","201600384205","0"
"18256","201600384214","0"
"18257","201600384217","0"
"18258","201600384258","0"
"18259","201600384260","0"
"18260","201600384268","0"
"18261","201600384311","0"
"18262","201600384319","0"
"18263","201600384346","0"
"18264","201600384352","0"
"18265","201600384360","0"
"18266","201600384368","0"
"18267","201600384380","0"
"18268","201600384400","0"
"18269","201600384404","0"
"18270","201600384406","0"
"18271","201600384412","0"
"18272","201600384421","0"
"18273","201600384441","0"
"18274","201600384442","0"
"18275","201600384444","0"
"18276","201600384445","0"
"18277","201600384448","0"
"18278","201600384449","0"
"18279","201600384454","0"
"18280","201600384456","0"
"18281","201600384460","0"
"18282","201600384464","0"
"18283","201600384473","0"
"18284","201600384498","0"
"18285","201600384500","0"
"18286","201600384501","0"
"18287","201600384569","0"
"18288","201600384575","0"
"18289","201600384576","0"
"18290","201600384581","0"
"18291","201600384584","0"
"18292","201600384597","0"
"18293","201600384604","0"
"18294","201600384609","0"
"18295","201600384629","0"
"18296","201600384634","0"
"18297","201600384635","0"
"18298","201600384646","0"
"18299","201600384651","0"
"18300","201600384655","0"
"18301","201600384658","0"
"18302","201600384659","0"
"18303","201600384664","0"
"18304","201600384666","0"
"18305","201600384668","0"
"18306","201600384676","0"
"18307","201600384692","0"
"18308","201600384708","0"
"18309","201600384728","0"
"18310","201600384730","0"
"18311","201600384731","0"
"18312","201600384759","0"
"18313","201600384761","0"
"18314","201600384770","0"
"18315","201600384772","0"
"18316","201600384802","0"
"18317","201600384908","0"
"18318","201600384936","0"
"18319","201600384954","0"
"18320","201600384987","0"
"18321","201600384989","0"
"18322","201600384995","0"
"18323","201600384997","0"
"18324","201600385002","0"
"18325","201600385014","0"
"18326","201600385016","0"
"18327","201600385019","0"
"18328","201600385025","0"
"18329","201600385028","0"
"18330","201600385093","0"
"18331","201600385094","0"
"18332","201600385098","0"
"18333","201600385153","0"
"18334","201600385197","0"
"18335","201600385204","0"
"18336","201600385218","0"
"18337","201600385232","0"
"18338","201600385249","0"
"18339","201600385253","0"
"18340","201600385255","0"
"18341","201600385269","0"
"18342","201600385276","0"
"18343","201600385277","0"
"18344","201600385289","0"
"18345","201600385341","0"
"18346","201600385347","0"
"18347","201600385351","0"
"18348","201600385352","0"
"18349","201600385383","0"
"18350","201600385387","0"
"18351","201600385433","0"
"18352","201600385434","0"
"18353","201600385441","0"
"18354","201600385445","0"
"18355","201600385447","0"
"18356","201600385522","0"
"18357","201600385586","0"
"18358","201600385589","0"
"18359","201600385594","0"
"18360","201600385602","0"
"18361","201600385603","0"
"18362","201600385613","0"
"18363","201600385625","0"
"18364","201600385637","0"
"18365","201600385701","0"
"18366","201600385721","0"
"18367","201600385722","0"
"18368","201600385728","0"
"18369","201600385731","0"
"18370","201600385760","0"
"18371","201600385766","0"
"18372","201600385867","0"
"18373","201600385901","0"
"18374","201600386074","0"
"18375","201600386118","0"
"18376","201600386122","0"
"18377","201600386156","0"
"18378","201600386200","0"
"18379","201600386204","0"
"18380","201600386239","0"
"18381","201600386266","0"
"18382","201600386303","0"
"18383","201600386306","0"
"18384","201600386314","0"
"18385","201600386325","0"
"18386","201600386335","0"
"18387","201600386393","0"
"18388","201600386439","0"
"18389","201600386466","0"
"18390","201600386480","0"
"18391","201600386482","0"
"18392","201600386483","0"
"18393","201600386489","0"
"18394","201600386496","0"
"18395","201600386507","0"
"18396","201600386513","0"
"18397","201600386520","0"
"18398","201600386532","0"
"18399","201600386555","0"
"18400","201600386586","0"
"18401","201600386603","0"
"18402","201600386626","0"
"18403","201600386647","0"
"18404","201600386650","0"
"18405","201600386657","0"
"18406","201600386659","0"
"18407","201600386679","0"
"18408","201600386681","1"
"18409","201600386684","0"
"18410","201600386686","0"
"18411","201600386690","0"
"18412","201600386697","0"
"18413","201600386708","0"
"18414","201600386713","0"
"18415","201600386721","0"
"18416","201600386729","0"
"18417","201600386767","0"
"18418","201600386775","0"
"18419","201600386852","0"
"18420","201600386857","0"
"18421","201600386867","0"
"18422","201600386869","0"
"18423","201600386882","0"
"18424","201600386884","0"
"18425","201600386891","0"
"18426","201600386944","0"
"18427","201600386969","0"
"18428","201600386976","0"
"18429","201600387004","0"
"18430","201600387013","0"
"18431","201600387032","0"
"18432","201600387043","0"
"18433","201600387059","0"
"18434","201600387087","0"
"18435","201600387125","0"
"18436","201600387131","0"
"18437","201600387133","0"
"18438","201600387149","0"
"18439","201600387164","0"
"18440","201600387191","0"
"18441","201600387195","0"
"18442","201600387197","0"
"18443","201600387200","0"
"18444","201600387224","0"
"18445","201600387225","0"
"18446","201600387226","0"
"18447","201600387230","0"
"18448","201600387234","0"
"18449","201600387249","0"
"18450","201600387250","0"
"18451","201600387251","0"
"18452","201600387252","0"
"18453","201600387253","0"
"18454","201600387365","0"
"18455","201600387405","0"
"18456","201600387425","0"
"18457","201600387480","0"
"18458","201600387481","0"
"18459","201600387484","0"
"18460","201600387489","0"
"18461","201600387490","0"
"18462","201600387508","0"
"18463","201600387513","0"
"18464","201600387514","0"
"18465","201600387520","0"
"18466","201600387525","0"
"18467","201600387534","0"
"18468","201600387541","0"
"18469","201600387558","0"
"18470","201600387559","0"
"18471","201600387565","0"
"18472","201600387566","0"
"18473","201600387617","0"
"18474","201600387629","0"
"18475","201600387635","0"
"18476","201600387637","0"
"18477","201600387640","0"
"18478","201600387694","0"
"18479","201600387695","0"
"18480","201600387696","0"
"18481","201600387712","0"
"18482","201600387714","0"
"18483","201600387719","0"
"18484","201600387744","0"
"18485","201600387747","0"
"18486","201600387789","0"
"18487","201600387807","0"
"18488","201600387825","0"
"18489","201600387829","0"
"18490","201600387835","0"
"18491","201600387836","0"
"18492","201600387840","0"
"18493","201600387845","0"
"18494","201600387869","0"
"18495","201600387872","0"
"18496","201600387875","0"
"18497","201600387893","0"
"18498","201600387894","0"
"18499","201600387899","0"
"18500","201600387909","0"
"18501","201600387911","0"
"18502","201600387925","0"
"18503","201600387932","0"
"18504","201600387951","0"
"18505","201600387953","0"
"18506","201600387961","0"
"18507","201600387996","0"
"18508","201600388080","0"
"18509","201600388082","0"
"18510","201600388088","0"
"18511","201600388089","0"
"18512","201600388094","0"
"18513","201600388099","0"
"18514","201600388114","0"
"18515","201600388129","0"
"18516","201600388160","0"
"18517","201600388206","0"
"18518","201600388212","0"
"18519","201600388275","0"
"18520","201600388281","0"
"18521","201600388285","0"
"18522","201600388291","0"
"18523","201600388292","0"
"18524","201600388297","0"
"18525","201600388307","0"
"18526","201600388309","0"
"18527","201600388311","0"
"18528","201600388312","0"
"18529","201600388316","0"
"18530","201600388328","0"
"18531","201600388334","0"
"18532","201600388336","0"
"18533","201600388339","0"
"18534","201600388342","0"
"18535","201600388343","0"
"18536","201600388345","0"
"18537","201600388347","0"
"18538","201600388349","0"
"18539","201600388350","0"
"18540","201600388352","0"
"18541","201600388354","0"
"18542","201600388357","0"
"18543","201600388362","0"
"18544","201600388364","0"
"18545","201600388367","0"
"18546","201600388368","0"
"18547","201600388369","0"
"18548","201600388372","0"
"18549","201600388382","0"
"18550","201600388386","0"
"18551","201600388393","0"
"18552","201600388397","0"
"18553","201600388412","0"
"18554","201600388416","0"
"18555","201600388434","0"
"18556","201600388435","0"
"18557","201600388457","0"
"18558","201600388465","0"
"18559","201600388466","0"
"18560","201600388488","0"
"18561","201600388492","0"
"18562","201600388493","0"
"18563","201600388521","0"
"18564","201600388522","0"
"18565","201600388524","0"
"18566","201600388528","0"
"18567","201600388534","0"
"18568","201600388537","0"
"18569","201600388551","0"
"18570","201600388562","0"
"18571","201600388574","0"
"18572","201600388578","0"
"18573","201600388581","0"
"18574","201600388591","0"
"18575","201600388596","0"
"18576","201600388597","0"
"18577","201600388598","0"
"18578","201600388616","0"
"18579","201600388630","0"
"18580","201600388633","0"
"18581","201600388640","0"
"18582","201600388642","0"
"18583","201600388644","0"
"18584","201600388654","0"
"18585","201600388657","0"
"18586","201600388673","0"
"18587","201600388674","0"
"18588","201600388685","0"
"18589","201600388690","0"
"18590","201600388749","0"
"18591","201600388758","0"
"18592","201600388761","0"
"18593","201600388762","0"
"18594","201600388773","0"
"18595","201600388777","0"
"18596","201600388780","0"
"18597","201600388786","0"
"18598","201600388788","0"
"18599","201600388794","0"
"18600","201600388797","0"
"18601","201600388802","0"
"18602","201600388804","0"
"18603","201600388807","0"
"18604","201600388810","0"
"18605","201600388858","0"
"18606","201600388893","0"
"18607","201600388902","0"
"18608","201600388903","0"
"18609","201600388922","0"
"18610","201600388964","0"
"18611","201600388991","0"
"18612","201600388992","0"
"18613","201600389018","0"
"18614","201600389032","0"
"18615","201600389136","0"
"18616","201600389150","0"
"18617","201600389189","0"
"18618","201600389243","0"
"18619","201600389244","0"
"18620","201600389249","0"
"18621","201600389251","0"
"18622","201600389254","0"
"18623","201600389259","0"
"18624","201600389322","0"
"18625","201600389340","0"
"18626","201600389361","0"
"18627","201600389368","0"
"18628","201600389397","0"
"18629","201600389426","0"
"18630","201600389439","0"
"18631","201600389461","0"
"18632","201600389466","0"
"18633","201600389526","0"
"18634","201600389573","0"
"18635","201600389592","0"
"18636","201600389603","0"
"18637","201600389654","0"
"18638","201600389678","0"
"18639","201600389683","0"
"18640","201600389695","0"
"18641","201600389704","0"
"18642","201600389710","0"
"18643","201600389785","0"
"18644","201600389796","0"
"18645","201600389846","0"
"18646","201600390043","0"
"18647","201600390048","0"
"18648","201600390128","0"
"18649","201600390144","0"
"18650","201600390152","0"
"18651","201600390169","0"
"18652","201600390174","0"
"18653","201600390286","0"
"18654","201600390394","0"
"18655","201600390402","0"
"18656","201600390437","0"
"18657","201600390448","0"
"18658","201600390487","0"
"18659","201600390494","0"
"18660","201600390558","0"
"18661","201600390638","0"
"18662","201600390647","0"
"18663","201600390676","0"
"18664","201600390717","0"
"18665","201600390734","0"
"18666","201600390910","0"
"18667","201600390911","0"
"18668","201600390953","0"
"18669","201600390970","0"
"18670","201600391003","0"
"18671","201600391087","0"
"18672","201600391101","0"
"18673","201600391134","0"
"18674","201600391145","0"
"18675","201600391175","0"
"18676","201600391212","0"
"18677","201600391225","0"
"18678","201600391246","0"
"18679","201600391249","0"
"18680","201600391261","0"
"18681","201600391266","0"
"18682","201600391288","0"
"18683","201600391294","0"
"18684","201600391298","0"
"18685","201600391307","0"
"18686","201600391312","0"
"18687","201600391319","0"
"18688","201600391320","0"
"18689","201600391326","0"
"18690","201600391344","0"
"18691","201600391346","0"
"18692","201600391353","0"
"18693","201600391372","0"
"18694","201600391373","0"
"18695","201600391374","0"
"18696","201600391378","0"
"18697","201600391380","0"
"18698","201600391384","0"
"18699","201600391387","0"
"18700","201600391413","0"
"18701","201600391461","0"
"18702","201600391465","0"
"18703","201600391473","0"
"18704","201600391476","0"
"18705","201600391478","0"
"18706","201600391487","0"
"18707","201600391503","0"
"18708","201600391504","0"
"18709","201600391524","0"
"18710","201600391595","0"
"18711","201600391596","0"
"18712","201600391619","0"
"18713","201600391876","0"
"18714","201600391920","0"
"18715","201600391929","0"
"18716","201600391978","0"
"18717","201600391994","0"
"18718","201600391995","0"
"18719","201600391997","0"
"18720","201600392000","0"
"18721","201600392005","0"
"18722","201600392073","0"
"18723","201600392127","0"
"18724","201600392154","0"
"18725","201600392161","0"
"18726","201600392191","0"
"18727","201600392218","0"
"18728","201600392255","0"
"18729","201600392256","0"
"18730","201600392273","0"
"18731","201600392281","0"
"18732","201600392331","0"
"18733","201600392342","0"
"18734","201600392353","0"
"18735","201600392357","0"
"18736","201600392358","0"
"18737","201600392403","0"
"18738","201600392406","0"
"18739","201600392444","0"
"18740","201600392468","0"
"18741","201600392548","0"
"18742","201600392569","0"
"18743","201600392656","0"
"18744","201600392700","0"
"18745","201600392788","0"
"18746","201600392797","0"
"18747","201600392817","0"
"18748","201600392903","0"
"18749","201600392917","0"
"18750","201600392919","0"
"18751","201600392928","0"
"18752","201600392931","0"
"18753","201600392965","0"
"18754","201600392971","0"
"18755","201600392977","0"
"18756","201600392989","0"
"18757","201600392993","0"
"18758","201600392997","0"
"18759","201600392999","0"
"18760","201600393002","0"
"18761","201600393014","0"
"18762","201600393018","0"
"18763","201600393021","0"
"18764","201600393024","0"
"18765","201600393025","0"
"18766","201600393026","0"
"18767","201600393029","0"
"18768","201600393030","0"
"18769","201600393032","0"
"18770","201600393033","0"
"18771","201600393034","0"
"18772","201600393046","0"
"18773","201600393058","0"
"18774","201600393061","0"
"18775","201600393063","0"
"18776","201600393095","0"
"18777","201600393098","0"
"18778","201600393111","0"
"18779","201600393126","0"
"18780","201600393131","0"
"18781","201600393134","0"
"18782","201600393137","0"
"18783","201600393139","0"
